Amazon;Apple;Year
16.8;99.99;2001
17.08;99.99;2001
16.24;109.08;2001
16.52;109.08;2001
17.08;103.02;2001
16.52;96.96;2001
16.8;106.05;2001
14.56;103.02;2001
15.96;109.08;2001
15.68;112.11;2001
16.24;115.14;2001
15.96;112.11;2001
17.08;115.14;2001
12.6;109.08;2001
12.32;112.11;2001
12.04;112.11;2001
12.88;115.14;2001
12.6;115.14;2001
12.6;112.11;2001
13.16;112.11;2001
10.08;109.08;2001
9.8;106.05;2001
10.08;106.05;2001
9.8;106.05;2001
10.36;106.05;2001
9.8;106.05;2001
9.8;99.99;2001
9.52;99.99;2001
9.8;103.02;2001
9.8;93.93;2001
8.96;99.99;2001
9.8;96.96;2001
10.64;96.96;2001
10.92;96.96;2001
10.64;99.99;2001
13.44;103.02;2001
12.32;103.02;2001
11.2;109.08;2001
11.76;109.08;2001
12.6;106.05;2001
13.44;99.99;2001
12.32;103.02;2001
11.2;99.99;2001
10.92;96.96;2001
10.08;96.96;2001
9.8;96.96;2001
10.08;93.93;2001
10.08;99.99;2001
9.8;96.96;2001
9.52;93.93;2001
8.4;93.93;2001
8.4;96.96;2001
8.4;96.96;2001
8.68;99.99;2001
8.96;103.02;2001
9.8;103.02;2001
10.36;103.02;2001
10.36;109.08;2001
10.36;103.02;2001
10.36;96.96;2001
10.08;96.96;2001
10.36;93.93;2001
12.04;93.93;2001
12.04;96.96;2001
11.48;96.96;2001
10.64;90.9;2001
12.04;90.9;2001
12.6;87.87;2001
12.04;90.9;2001
12.88;87.87;2001
14;87.87;2001
14.28;90.9;2001
14.28;87.87;2001
13.44;84.84;2001
14.28;84.84;2001
13.72;84.84;2001
14.56;90.9;2001
14;87.87;2001
13.72;87.87;2001
14;84.84;2001
14.84;84.84;2001
14.28;78.78;2001
14;81.81;2001
14.56;81.81;2001
15.68;84.84;2001
16.24;87.87;2001
16.8;87.87;2001
17.08;81.81;2001
17.08;87.87;2001
17.64;84.84;2001
17.36;81.81;2001
17.64;78.78;2001
17.08;81.81;2001
17.36;81.81;2001
16.24;81.81;2001
16.8;81.81;2001
22.4;75.75;2001
23.8;72.72;2001
22.96;72.72;2001
22.4;72.72;2001
22.96;72.72;2001
22.4;69.69;2001
23.8;69.69;2001
22.96;69.69;2001
21.56;69.69;2001
21.84;69.69;2001
22.12;69.69;2001
21.28;69.69;2001
21.28;75.75;2001
19.88;72.72;2001
20.44;72.72;2001
19.88;78.78;2001
20.16;75.75;2001
19.6;78.78;2001
18.48;78.78;2001
17.92;78.78;2001
17.36;81.81;2001
18.2;84.84;2001
17.64;81.81;2001
15.96;84.84;2001
16.52;81.81;2001
17.36;81.81;2001
18.48;84.84;2001
19.88;84.84;2001
20.44;84.84;2001
20.72;81.81;2001
22.12;81.81;2001
22.68;81.81;2001
22.4;81.81;2001
22.96;81.81;2001
23.8;84.84;2001
23.8;84.84;2001
23.24;84.84;2001
21.84;87.87;2001
24.08;87.87;2001
23.8;87.87;2001
23.52;84.84;2001
21.84;87.87;2001
22.68;87.87;2001
22.96;87.87;2001
20.72;90.9;2001
20.72;87.87;2001
19.88;84.84;2001
19.04;87.87;2001
18.76;87.87;2001
20.44;84.84;2001
20.44;84.84;2001
21;87.87;2001
22.68;87.87;2001
23.8;90.9;2001
24.64;90.9;2001
23.52;93.93;2001
24.08;115.14;2001
23.52;109.08;2001
22.12;112.11;2001
21.28;112.11;2001
21.56;103.02;2001
22.4;96.96;2001
21.84;103.02;2001
22.68;99.99;2001
22.12;106.05;2001
22.4;109.08;2001
23.24;109.08;2001
20.72;106.05;2001
19.6;106.05;2001
20.44;106.05;2001
18.76;109.08;2001
16.8;109.08;2001
15.68;103.02;2001
11.76;103.02;2001
12.88;99.99;2001
11.76;90.9;2001
12.04;93.93;2001
12.88;93.93;2001
14.28;90.9;2001
14;93.93;2001
15.12;93.93;2001
16.24;90.9;2001
15.4;96.96;2001
14.28;99.99;2001
14.28;93.93;2001
14;96.96;2001
14.28;93.93;2001
14.56;93.93;2001
15.4;90.9;2001
15.12;90.9;2001
14.84;96.96;2001
15.4;103.02;2001
14.84;106.05;2001
17.08;106.05;2001
16.24;106.05;2001
17.08;106.05;2001
16.52;106.05;2001
17.64;106.05;2001
14;109.08;2001
14.56;106.05;2001
14.28;106.05;2001
16.52;103.02;2001
16.8;106.05;2001
16.52;109.08;2001
16.8;112.11;2001
16.8;115.14;2001
17.64;118.17;2001
19.04;115.14;2001
20.44;121.2;2001
20.16;118.17;2001
19.32;115.14;2001
20.44;118.17;2001
18.76;112.11;2001
20.16;112.11;2001
21;109.08;2001
22.12;112.11;2001
20.16;115.14;2001
20.16;118.17;2001
22.68;103.02;2001
24.36;93.93;2001
26.6;96.96;2001
28.28;103.02;2001
27.44;99.99;2001
26.6;99.99;2001
30.52;93.93;2001
26.6;93.93;2001
26.04;93.93;2001
28;87.87;2001
27.44;90.9;2001
25.76;99.99;2001
25.2;99.99;2001
24.64;103.02;2001
23.8;99.99;2001
22.96;103.02;2001
22.96;99.99;2001
21;106.05;2001
20.44;99.99;2001
21.56;90.9;2001
24.64;90.9;2001
19.32;93.93;2000
21.84;90.9;2000
24.36;90.9;2000
23.52;93.93;2000
23.8;87.87;2000
21.84;84.84;2000
21.28;93.93;2000
23.24;93.93;2000
25.48;96.96;2000
27.72;96.96;2000
31.92;93.93;2000
31.64;87.87;2000
33.32;84.84;2000
36.12;81.81;2000
35.56;87.87;2000
32.76;87.87;2000
29.96;84.84;2000
33.04;84.84;2000
35.56;84.84;2000
37.24;84.84;2000
34.44;87.87;2000
34.44;90.9;2000
37.8;87.87;2000
35;87.87;2000
39.2;90.9;2000
40.6;87.87;2000
35.28;93.93;2000
33.88;93.93;2000
36.12;96.96;2000
38.36;90.9;2000
38.92;93.93;2000
41.44;96.96;2000
40.6;99.99;2000
38.92;99.99;2000
42;99.99;2000
43.68;87.87;2000
47.32;90.9;2000
51.8;93.93;2000
51.24;93.93;2000
52.64;87.87;2000
55.72;87.87;2000
52.36;84.84;2000
51.24;75.75;2000
45.92;78.78;2000
49.84;78.78;2000
51.52;81.81;2000
44.52;75.75;2000
41.44;78.78;2000
42;75.75;2000
43.12;75.75;2000
38.92;78.78;2000
35.28;75.75;2000
30.8;66.66;2000
34.16;66.66;2000
39.76;66.66;2000
35.28;66.66;2000
38.92;66.66;2000
42.56;69.69;2000
42;63.63;2000
44.24;66.66;2000
47.04;63.63;2000
50.4;63.63;2000
49;63.63;2000
50.12;66.66;2000
53.76;69.69;2000
56;69.69;2000
52.92;69.69;2000
55.72;69.69;2000
56.56;66.66;2000
57.96;66.66;2000
56;78.78;2000
52.64;75.75;2000
57.12;78.78;2000
59.92;75.75;2000
61.04;78.78;2000
62.72;81.81;2000
59.36;84.84;2000
59.64;87.87;2000
59.36;84.84;2000
60.2;84.84;2000
60.76;87.87;2000
64.12;84.84;2000
63.84;87.87;2000
58.24;90.9;2000
58.24;93.93;2000
60.2;87.87;2000
55.44;87.87;2000
54.88;90.9;2000
56;90.9;2000
55.16;96.96;2000
54.32;96.96;2000
51.24;103.02;2000
52.64;103.02;2000
54.6;93.93;2000
53.48;87.87;2000
54.04;87.87;2000
52.64;84.84;2000
48.72;84.84;2000
47.04;84.84;2000
42.56;84.84;2000
43.12;93.93;2000
46.2;87.87;2000
47.32;87.87;2000
45.64;90.9;2000
44.24;90.9;2000
43.12;96.96;2000
42.28;99.99;2000
42.28;90.9;2000
42;90.9;2000
43.96;93.93;2000
50.4;99.99;2000
52.64;99.99;2000
54.32;99.99;2000
57.68;109.08;2000
56.56;103.02;2000
57.12;112.11;2000
58.52;118.17;2000
57.68;245.43;2000
59.64;224.22;2000
49;233.31;2000
49;245.43;2000
46.48;239.37;2000
49;257.55;2000
50.68;278.76;2000
50.4;272.7;2000
51.24;275.73;2000
51.8;251.49;2000
50.96;260.58;2000
52.08;263.61;2000
52.92;263.61;2000
51.24;266.64;2000
47.6;269.67;2000
47.32;281.79;2000
58.8;266.64;2000
64.4;284.82;2000
64.68;290.88;2000
63.56;278.76;2000
64.4;272.7;2000
64.96;269.67;2000
64.96;263.61;2000
68.6;260.58;2000
67.76;257.55;2000
73.08;248.46;2000
72.52;236.34;2000
72.52;230.28;2000
70.84;227.25;2000
76.16;233.31;2000
80.92;221.19;2000
70.28;212.1;2000
67.76;215.13;2000
72.52;218.16;2000
65.24;218.16;2000
63.84;218.16;2000
68.04;212.1;2000
65.24;218.16;2000
72.52;215.13;2000
73.64;218.16;2000
77.56;215.13;2000
85.4;224.22;2000
82.6;233.31;2000
78.4;221.19;2000
75.32;236.34;2000
76.72;227.25;2000
74.76;227.25;2000
78.68;221.19;2000
78.4;245.43;2000
81.76;251.49;2000
77;239.37;2000
75.88;260.58;2000
78.68;266.64;2000
84;263.61;2000
77.28;257.55;2000
73.92;269.67;2000
74.76;260.58;2000
73.36;260.58;2000
69.72;248.46;2000
73.36;236.34;2000
74.76;236.34;2000
77;242.4;2000
65.8;239.37;2000
65.52;233.31;2000
67.2;248.46;2000
78.96;236.34;2000
88.76;248.46;2000
88.76;236.34;2000
94.64;245.43;2000
89.88;245.43;2000
87.08;254.52;2000
89.6;230.28;2000
89.04;221.19;2000
93.8;209.07;2000
93.24;212.1;2000
92.68;206.04;2000
98.28;215.13;2000
102.48;209.07;2000
101.64;218.16;2000
94.64;215.13;2000
98.84;221.19;2000
101.36;212.1;2000
89.88;209.07;2000
90.72;212.1;2000
92.68;203.01;2000
89.32;190.89;2000
91.84;199.98;2000
91.56;196.95;2000
93.52;199.98;2000
96.32;199.98;2000
89.04;196.95;2000
88.76;206.04;2000
89.6;215.13;2000
87.64;230.28;2000
87.64;230.28;2000
92.12;242.4;2000
96.32;230.28;2000
92.12;245.43;2000
96.88;233.31;2000
95.76;227.25;2000
98.56;239.37;2000
89.04;251.49;2000
90.72;257.55;2000
96.6;251.49;2000
98.84;263.61;2000
103.32;269.67;2000
104.16;284.82;2000
106.68;281.79;2000
106.68;287.85;2000
112.28;275.73;2000
116.48;293.91;2000
105;275.73;2000
110.04;272.7;2000
117.88;275.73;2000
97.16;290.88;2000
94.36;281.79;2000
90.44;254.52;2000
86.24;260.58;2000
93.8;248.46;2000
90.72;272.7;2000
96.88;284.82;2000
98.28;299.97;2000
86.8;284.82;2000
90.72;296.94;2000
93.52;290.88;2000
89.88;303;2000
89.88;309.06;2000
92.4;287.85;2000
89.04;309.06;2000
93.52;318.15;2000
96.88;318.15;2000
97.44;315.12;2000
91.84;321.18;2000
97.72;330.27;2000
114.8;309.06;2000
125.16;281.79;1999
106.68;284.82;1999
110.6;278.76;1999
117.04;266.64;1999
115.36;260.58;1999
113.68;275.73;1999
126;287.85;1999
136.64;278.76;1999
139.72;278.76;1999
135.8;281.79;1999
131.6;287.85;1999
132.72;290.88;1999
134.96;278.76;1999
133.84;296.94;1999
143.64;260.58;1999
149.24;257.55;1999
145.04;251.49;1999
124.04;263.61;1999
120.4;266.64;1999
122.92;260.58;1999
121.24;254.52;1999
124.6;263.61;1999
119;260.58;1999
119;272.7;1999
126.56;263.61;1999
130.48;248.46;1999
122.08;257.55;1999
114.52;257.55;1999
112.84;263.61;1999
109.2;260.58;1999
109.2;245.43;1999
107.24;236.34;1999
110.6;224.22;1999
102.76;230.28;1999
105;236.34;1999
102.2;233.31;1999
100.8;251.49;1999
99.12;251.49;1999
109.2;257.55;1999
91;242.4;1999
88.2;254.52;1999
92.12;257.55;1999
92.96;242.4;1999
96.88;236.34;1999
98.84;230.28;1999
99.4;221.19;1999
106.4;199.98;1999
113.68;212.1;1999
115.92;224.22;1999
110.04;227.25;1999
113.12;218.16;1999
112.84;236.34;1999
107.24;233.31;1999
103.6;254.52;1999
105;233.31;1999
111.44;230.28;1999
112;230.28;1999
119;224.22;1999
123.76;227.25;1999
124.88;236.34;1999
122.36;227.25;1999
115.36;233.31;1999
109.76;224.22;1999
107.8;227.25;1999
108.08;224.22;1999
112;221.19;1999
113.12;215.13;1999
92.12;227.25;1999
87.64;236.34;1999
91;239.37;1999
87.08;251.49;1999
92.4;269.67;1999
87.08;263.61;1999
87.92;263.61;1999
89.32;251.49;1999
91.28;236.34;1999
91.84;224.22;1999
92.4;215.13;1999
88.76;218.16;1999
93.24;215.13;1999
89.04;212.1;1999
85.96;206.04;1999
88.2;212.1;1999
87.36;206.04;1999
84;206.04;1999
84;209.07;1999
83.44;203.01;1999
87.08;206.04;1999
83.44;209.07;1999
89.88;209.07;1999
89.88;206.04;1999
92.96;221.19;1999
84;203.01;1999
82.88;190.89;1999
79.52;184.83;1999
74.2;181.8;1999
79.24;175.74;1999
76.44;181.8;1999
68.88;178.77;1999
68.32;175.74;1999
64.12;172.71;1999
63.56;169.68;1999
63.84;169.68;1999
59.92;172.71;1999
62.72;172.71;1999
68.04;157.56;1999
61.88;166.65;1999
66.36;169.68;1999
65.8;166.65;1999
70;145.44;1999
71.12;154.53;1999
73.92;151.5;1999
70.84;148.47;1999
74.2;151.5;1999
80.08;154.53;1999
74.76;154.53;1999
87.92;148.47;1999
84;139.38;1999
92.12;145.44;1999
96.32;133.32;1999
97.72;136.35;1999
94.64;139.38;1999
88.2;148.47;1999
82.04;145.44;1999
87.92;160.59;1999
87.64;157.56;1999
85.4;181.8;1999
88.76;175.74;1999
86.8;175.74;1999
85.68;172.71;1999
87.64;178.77;1999
81.2;169.68;1999
77.56;175.74;1999
77;172.71;1999
79.52;169.68;1999
82.32;175.74;1999
82.32;166.65;1999
86.52;160.59;1999
77.84;157.56;1999
78.96;148.47;1999
78.12;142.41;1999
67.48;148.47;1999
64.4;142.41;1999
74.2;139.38;1999
81.2;136.35;1999
79.8;139.38;1999
78.12;136.35;1999
82.04;133.32;1999
75.88;136.35;1999
73.64;136.35;1999
78.4;139.38;1999
74.2;136.35;1999
83.16;136.35;1999
80.08;136.35;1999
84.56;127.26;1999
78.12;124.23;1999
82.32;124.23;1999
89.88;124.23;1999
91.56;124.23;1999
97.72;127.26;1999
92.96;127.26;1999
96.32;127.26;1999
92.68;124.23;1999
95.2;124.23;1999
99.96;121.2;1999
103.88;115.14;1999
102.76;121.2;1999
95.48;118.17;1999
96.04;124.23;1999
102.48;121.2;1999
100.24;124.23;1999
105.56;121.2;1999
120.4;121.2;1999
117.88;127.26;1999
135.52;121.2;1999
144.2;124.23;1999
145.04;127.26;1999
147;124.23;1999
133;115.14;1999
125.44;109.08;1999
120.4;106.05;1999
111.16;103.02;1999
133;106.05;1999
117.04;103.02;1999
117.6;96.96;1999
124.88;96.96;1999
129.08;96.96;1999
127.96;99.99;1999
125.16;103.02;1999
123.2;106.05;1999
127.96;106.05;1999
130.48;106.05;1999
119.84;109.08;1999
120.4;106.05;1999
115.36;103.02;1999
104.72;106.05;1999
97.44;109.08;1999
98;109.08;1999
86.52;109.08;1999
83.44;112.11;1999
92.4;109.08;1999
94.64;109.08;1999
96.88;106.05;1999
91.84;103.02;1999
93.8;99.99;1999
97.16;99.99;1999
